time	V(vout)
3.064140190623835e-03	2.006000e+00
3.070746125924893e-03	3.269142e+00
3.074887204226856e-03	3.788117e+00
3.076458075308021e-03	3.881823e+00
3.078350181783068e-03	3.918323e+00
3.080188077034129e-03	3.884678e+00
3.082604048253474e-03	3.753356e+00
3.085654198280221e-03	3.467477e+00
3.090578709681730e-03	2.783300e+00
3.097712952480731e-03	1.476379e+00
3.104909793683305e-03	-2.343466e-02
3.111909086940422e-03	-1.525430e+00
3.118355199906884e-03	-2.853040e+00
3.122565576226200e-03	-3.552340e+00
3.125589212229312e-03	-3.845027e+00
3.127459340629786e-03	-3.913906e+00
3.129304760292693e-03	-3.908855e+00
3.132000010703167e-03	-3.792910e+00
3.134538007315669e-03	-3.582511e+00
3.139265494883095e-03	-2.983145e+00
3.145102532466766e-03	-1.974148e+00
3.151724410657593e-03	-6.379692e-01
3.158426278578452e-03	7.888342e-01
3.164578085414672e-03	2.097635e+00
3.171050041591230e-03	3.317683e+00
3.175006473971315e-03	3.797909e+00
3.176510541687347e-03	3.884153e+00
3.178338604663738e-03	3.918390e+00
3.180107376549319e-03	3.887422e+00
3.182400921614207e-03	3.767799e+00
3.185436246155205e-03	3.491880e+00
3.190232459817896e-03	2.838734e+00
3.197240197904592e-03	1.570292e+00
3.204292238227615e-03	1.076060e-01
3.211311306903122e-03	-1.398027e+00
3.217880084792536e-03	-2.762162e+00
3.222219739097565e-03	-3.506197e+00
3.225457757343488e-03	-3.837200e+00
3.227245335111947e-03	-3.910017e+00
3.229250217141252e-03	-3.910060e+00
3.231815231297974e-03	-3.804538e+00
3.234369271771780e-03	-3.599196e+00
3.238810518128331e-03	-3.050585e+00
3.244659742239231e-03	-2.058197e+00
3.251243541813546e-03	-7.387690e-01
3.258039660233387e-03	7.057455e-01
3.264121673362713e-03	2.002107e+00
3.270728742695110e-03	3.266379e+00
3.274880353812035e-03	3.787560e+00
3.276455529020981e-03	3.881716e+00
3.278348327390462e-03	3.918323e+00
3.280187206486675e-03	3.884708e+00
3.282615337615776e-03	3.752540e+00
3.285661665077285e-03	3.466629e+00
3.290599015570354e-03	2.780035e+00
3.297724289030967e-03	1.474051e+00
3.304920810395323e-03	-2.582961e-02
3.311915768569269e-03	-1.526900e+00
3.318359555831783e-03	-2.853904e+00
3.322568401698730e-03	-3.552732e+00
3.325590283108555e-03	-3.845098e+00
3.327461083900417e-03	-3.913938e+00
3.329305157521600e-03	-3.908848e+00
3.332013961258065e-03	-3.792019e+00
3.334550547136799e-03	-3.581260e+00
3.339294636319919e-03	-2.978761e+00
3.345129699420350e-03	-1.968957e+00
3.351754085700875e-03	-6.317351e-01
3.358450241960229e-03	7.939850e-01
3.364606685857461e-03	2.103603e+00
3.371059420906557e-03	3.319299e+00
3.375010140228572e-03	3.798257e+00
3.376516511521658e-03	3.884426e+00
3.378343659175120e-03	3.918405e+00
3.380111204402500e-03	3.887302e+00
3.382421473605578e-03	3.766371e+00
3.385455299392206e-03	3.489769e+00
3.390277308656348e-03	2.831633e+00
3.397279601805782e-03	1.562405e+00
3.404318053127444e-03	1.020350e-01
3.411319769527695e-03	-1.399922e+00
3.417888588402547e-03	-2.763863e+00
3.422224247045024e-03	-3.506860e+00
3.425459475902044e-03	-3.837324e+00
3.427248133024415e-03	-3.910084e+00
3.429250857168466e-03	-3.910050e+00
3.431813198796347e-03	-3.804662e+00
3.434367522484758e-03	-3.599366e+00
3.438808999444509e-03	-3.050809e+00
3.444657917448675e-03	-2.058540e+00
3.451241343762805e-03	-7.392278e-01
3.458037855538393e-03	7.053586e-01
3.464119641617056e-03	2.001682e+00
3.470726806802061e-03	3.266072e+00
3.474879590716257e-03	3.787498e+00
3.476455245378786e-03	3.881704e+00
3.478349787003713e-03	3.918324e+00
3.480190473689190e-03	3.884596e+00
3.482632357519163e-03	3.751304e+00
3.485677092206086e-03	3.464877e+00
3.490631943199804e-03	2.774724e+00
3.497755054012248e-03	1.467855e+00
3.504955559451385e-03	-3.326220e-02
3.511935466687212e-03	-1.531139e+00
3.518377992338230e-03	-2.857411e+00
3.522581479036286e-03	-3.554441e+00
3.525595238912038e-03	-3.845387e+00
3.527469151367652e-03	-3.914067e+00
3.529308002356161e-03	-3.908787e+00
3.532027413016108e-03	-3.791154e+00
3.534563238245040e-03	-3.579990e+00
3.539325540307084e-03	-2.974105e+00
3.545160081873388e-03	-1.963155e+00
3.551787462043641e-03	-6.247267e-01
3.558477580162040e-03	7.998564e-01
3.564639171432202e-03	2.110376e+00
3.571070401335822e-03	3.321177e+00
3.575014431259950e-03	3.798660e+00
3.576523498686755e-03	3.884742e+00
3.578350224849081e-03	3.918420e+00
3.580116978882258e-03	3.887118e+00
3.582445509167384e-03	3.764692e+00
3.585478751932826e-03	3.487165e+00
3.590329909843871e-03	2.823281e+00
3.597329497540019e-03	1.552435e+00
3.604351877339896e-03	9.475835e-02
3.611333008951400e-03	-1.402843e+00
3.617901858244847e-03	-2.766485e+00
3.622232007086340e-03	-3.507970e+00
3.625462433925875e-03	-3.837525e+00
3.627252948849964e-03	-3.910192e+00
3.629251907727836e-03	-3.910031e+00
3.631814578064854e-03	-3.804577e+00
3.634368582795301e-03	-3.599263e+00
3.638815161227398e-03	-3.049911e+00
3.644662467386818e-03	-2.057676e+00
3.651245847523009e-03	-7.382810e-01
3.658041090171010e-03	7.060583e-01
3.664123695314038e-03	2.002536e+00
3.670730567882331e-03	3.266672e+00
3.674881073233547e-03	3.787620e+00
3.676455796429322e-03	3.881728e+00
3.678352915783712e-03	3.918324e+00
3.680196171634490e-03	3.884400e+00
3.682653196436346e-03	3.749783e+00
3.685697489731193e-03	3.462558e+00
3.690672954314510e-03	2.768095e+00
3.697797684760351e-03	1.459291e+00
3.705004742060930e-03	-4.376171e-02
3.711961412600196e-03	-1.536709e+00
3.718404230457071e-03	-2.862375e+00
3.722600324721357e-03	-3.556885e+00
3.725602378899173e-03	-3.845797e+00
3.727480774366060e-03	-3.914247e+00
3.729312255669708e-03	-3.908695e+00
3.732041407391324e-03	-3.790248e+00
3.734576759541203e-03	-3.578634e+00
3.739359090047092e-03	-2.969041e+00
3.745193835759282e-03	-1.956707e+00
3.751824643065825e-03	-6.169197e-01
3.758508258609235e-03	8.064427e-01
3.764675577812820e-03	2.117960e+00
3.771083016777429e-03	3.323323e+00
3.775019359800354e-03	3.799118e+00
3.776531523918667e-03	3.885101e+00
3.778357619363323e-03	3.918436e+00
3.780123320659771e-03	3.886914e+00
3.782471732612445e-03	3.762851e+00
3.785504499015684e-03	3.484299e+00
3.790387728901578e-03	2.814076e+00
3.797384634915693e-03	1.541409e+00
3.804389576703492e-03	8.665098e-02
3.811348288193301e-03	-1.406207e+00
3.817917075410557e-03	-2.769485e+00
3.822241016653001e-03	-3.509252e+00
3.825465867736040e-03	-3.837757e+00
3.827258539269251e-03	-3.910316e+00
3.829253174429473e-03	-3.910007e+00
3.831815998770300e-03	-3.804489e+00
3.834369687095484e-03	-3.599154e+00
3.838821878777925e-03	-3.048931e+00
3.844667480159508e-03	-2.056725e+00
3.851250816775839e-03	-7.372364e-01
3.858044677185176e-03	7.068341e-01
3.864128181521801e-03	2.003481e+00
3.870734734205843e-03	3.267336e+00
3.874882715314094e-03	3.787754e+00
3.876456406788641e-03	3.881754e+00
3.878356551454723e-03	3.918324e+00
3.880202829602278e-03	3.884170e+00
3.882676409095498e-03	3.748081e+00
3.885720493474513e-03	3.459937e+00
3.890718759714191e-03	2.760675e+00
3.897846141787259e-03	1.449555e+00
3.905060852492538e-03	-5.573846e-02
3.911987047905723e-03	-1.542216e+00
3.918435959470266e-03	-2.868341e+00
3.922630615004055e-03	-3.560725e+00
3.925613850448029e-03	-3.846423e+00
3.927499448440707e-03	-3.914516e+00
3.929319922135912e-03	-3.908523e+00
3.932055928953760e-03	-3.789299e+00
3.934591543186656e-03	-3.577146e+00
3.939395714272538e-03	-2.963502e+00
3.945232608083713e-03	-1.949300e+00
3.951867665884910e-03	-6.078889e-01
3.958544187478244e-03	8.141509e-01
3.964718072839086e-03	2.126803e+00
3.971098204181124e-03	3.325889e+00
3.975025291112367e-03	3.799662e+00
3.976541181980242e-03	3.885528e+00
3.978373912996069e-03	3.918448e+00
3.980138906056012e-03	3.886400e+00
3.982511190931104e-03	3.760057e+00
3.985546504539033e-03	3.479607e+00
3.990475323191919e-03	2.800073e+00
3.997480409015519e-03	1.522306e+00
4.004458522162971e-03	7.188972e-02
4.011382696365950e-03	-1.413676e+00
4.017951181244245e-03	-2.776124e+00
4.022262975871776e-03	-3.512302e+00
4.025474234726731e-03	-3.838293e+00
4.027272161102529e-03	-3.910603e+00
4.029256242133713e-03	-3.909945e+00
4.031829825379695e-03	-3.803640e+00
4.034381179182091e-03	-3.598030e+00
4.038856871694828e-03	-3.043809e+00
4.044696554496017e-03	-2.051214e+00
4.051281226466552e-03	-7.308570e-01
4.058067597233159e-03	7.117763e-01
4.064155920180740e-03	2.009314e+00
4.070760727420004e-03	3.271466e+00
4.074892955975368e-03	3.788585e+00
4.076460213212570e-03	3.881914e+00
4.078367187035320e-03	3.918321e+00
4.080220032590627e-03	3.883571e+00
4.082712669400718e-03	3.745403e+00
4.085762187523125e-03	3.455173e+00
4.090792382130937e-03	2.748703e+00
4.097940609111281e-03	1.430641e+00
4.105173769107453e-03	-7.977561e-02
4.112057570649291e-03	-1.557259e+00
4.118518835764693e-03	-2.883819e+00
4.122706287925801e-03	-3.570222e+00
4.125642486001614e-03	-3.847961e+00
4.127546062228478e-03	-3.915152e+00
4.129339982646319e-03	-3.908069e+00
4.132067356022923e-03	-3.788526e+00
4.134606759797109e-03	-3.575604e+00
4.139436501743705e-03	-2.957322e+00
4.145283839404199e-03	-1.939532e+00
4.151925556210676e-03	-5.957540e-01
4.158594000112731e-03	8.248180e-01
4.164773022264989e-03	2.138221e+00
4.171117397310424e-03	3.329133e+00
4.175032783666326e-03	3.800349e+00
4.176553382236816e-03	3.886064e+00
4.178410159046796e-03	3.918438e+00
4.180172181040840e-03	3.885282e+00
4.182575180730246e-03	3.755471e+00
4.185617649232514e-03	3.471611e+00
4.190620394505822e-03	2.776748e+00
4.197651547725299e-03	1.488161e+00
4.204585952583621e-03	4.466516e-02
4.211453796082123e-03	-1.429013e+00
4.218020919067584e-03	-2.789600e+00
4.222309401809452e-03	-3.518662e+00
4.225491913433362e-03	-3.839396e+00
4.227300942551285e-03	-3.911182e+00
4.229263331534527e-03	-3.909795e+00
4.231862467141330e-03	-3.801622e+00
4.234431947974580e-03	-3.593054e+00
4.238946708741236e-03	-3.030564e+00
4.244805440079063e-03	-2.030682e+00
4.251405914118388e-03	-7.048115e-01
4.258169250695062e-03	7.335696e-01
4.264274088049684e-03	2.034044e+00
4.270874184462268e-03	3.289288e+00
4.274937573493012e-03	3.792126e+00
4.276476797123585e-03	3.882578e+00
4.278410849701783e-03	3.918275e+00
4.280289680458997e-03	3.881089e+00
4.282808983531346e-03	3.738176e+00
4.285891917204136e-03	3.440228e+00
4.290991897261268e-03	2.716005e+00
4.298253566819655e-03	1.368039e+00
4.305558615061334e-03	-1.615640e-01
4.312585105307658e-03	-1.669223e+00
4.318967528342794e-03	-2.966846e+00
4.323107000365346e-03	-3.618762e+00
4.325793604697536e-03	-3.855755e+00
4.327543162184532e-03	-3.914664e+00
4.329309190130605e-03	-3.908471e+00
4.331894101279930e-03	-3.799474e+00
4.334457855134964e-03	-3.590430e+00
4.339075100398312e-03	-3.011598e+00
4.344924181698010e-03	-2.008140e+00
4.351529040840380e-03	-6.789746e-01
4.358270910590109e-03	7.554342e-01
4.364392065599589e-03	2.058762e+00
4.370984778278670e-03	3.306527e+00
4.374980939627621e-03	3.795518e+00
4.376492915609926e-03	3.883215e+00
4.378356125041820e-03	3.918291e+00
4.380133138343101e-03	3.886516e+00
4.382522182149035e-03	3.759252e+00
4.385528380019487e-03	3.481601e+00
4.390463772357724e-03	2.801953e+00
4.397408893744979e-03	1.536279e+00
4.404394348175602e-03	8.537500e-02
4.411327559610199e-03	-1.402014e+00
4.417896749033329e-03	-2.765749e+00
4.422220621217949e-03	-3.506612e+00
4.425458093643984e-03	-3.837334e+00
4.427245882628819e-03	-3.910086e+00
4.429253299161155e-03	-3.910028e+00
4.431706855276289e-03	-3.811073e+00
4.434280685166977e-03	-3.607798e+00
4.438608827983304e-03	-3.079918e+00
4.444491494255629e-03	-2.090013e+00
4.451064539863311e-03	-7.762844e-01
4.457906126796083e-03	6.769497e-01
4.463961145335906e-03	1.968309e+00
4.470578921976369e-03	3.242347e+00
4.474821179752310e-03	3.782666e+00
4.476433533463666e-03	3.880769e+00
4.478343188593400e-03	3.918320e+00
4.480201800294617e-03	3.884207e+00
4.482707898994838e-03	3.745768e+00
4.485740536483485e-03	3.457641e+00
4.490767169311942e-03	2.752827e+00
4.497874826529532e-03	1.443669e+00
4.505089732747014e-03	-6.200126e-02
4.511959629472205e-03	-1.536500e+00
4.518427900936207e-03	-2.866836e+00
4.522687648451866e-03	-3.567569e+00
4.525635435652830e-03	-3.847458e+00
4.527534585584465e-03	-3.914939e+00
4.529336848192986e-03	-3.908116e+00
4.532092694805990e-03	-3.786879e+00
4.534627630929314e-03	-3.573501e+00
4.539477834865892e-03	-2.951033e+00
4.545317984287001e-03	-1.932961e+00
4.551962518072572e-03	-5.879654e-01
4.558623461951019e-03	8.311608e-01
4.564785534946084e-03	2.140873e+00
4.571111540120551e-03	3.328435e+00
4.575030497528011e-03	3.800256e+00
4.576549659678274e-03	3.885967e+00
4.578436214129243e-03	3.918424e+00
4.580230682336708e-03	3.883266e+00
4.582664754768452e-03	3.748943e+00
4.585732461327974e-03	3.458591e+00
4.590801621783906e-03	2.747310e+00
4.597921576451067e-03	1.434345e+00
4.604797746891602e-03	-3.808311e-04
4.611592550768355e-03	-1.458684e+00
4.618157748599212e-03	-2.815735e+00
4.622405673240175e-03	-3.531560e+00
4.625528527646250e-03	-3.841588e+00
4.627360550326989e-03	-3.912292e+00
4.629280667807900e-03	-3.909419e+00
4.631934425737424e-03	-3.797112e+00
4.634524577259132e-03	-3.583882e+00
4.639131241302879e-03	-3.003155e+00
4.645009777317102e-03	-1.991944e+00
4.651635505900551e-03	-6.567445e-01
4.658356287088748e-03	7.737007e-01
4.664493677542863e-03	2.079932e+00
4.671025980121823e-03	3.313387e+00
4.674997064737093e-03	3.796954e+00
4.676498909017160e-03	3.883563e+00
4.678472496872786e-03	3.918197e+00
4.680389797890328e-03	3.877401e+00
4.682943411852454e-03	3.727873e+00
4.686077904674645e-03	3.418463e+00
4.691276433045000e-03	2.668860e+00
4.698713009285999e-03	1.275687e+00
4.706810873307263e-03	-4.274718e-01
4.713006282599440e-03	-1.757671e+00
4.719746310593043e-03	-3.102358e+00
4.723820479498020e-03	-3.694931e+00
4.726060915843389e-03	-3.867245e+00
4.727900952959333e-03	-3.917471e+00
4.729714885073632e-03	-3.898315e+00
4.732244258938243e-03	-3.776210e+00
4.735000718974322e-03	-3.534831e+00
4.739772068182968e-03	-2.905229e+00
4.746151904927976e-03	-1.773537e+00
4.752997763891387e-03	-3.712609e-01
4.759571601841320e-03	1.033114e+00
4.765486059978893e-03	2.285245e+00
4.771511524074297e-03	3.390665e+00
4.775185889509253e-03	3.812445e+00
4.776802684677060e-03	3.895309e+00
4.779053314342068e-03	3.913638e+00
4.781232224470521e-03	3.839649e+00
4.783821263970772e-03	3.654193e+00
4.787471209831402e-03	3.243151e+00
4.793301274267294e-03	2.317221e+00
4.800250810885686e-03	9.566149e-01
4.807381412845963e-03	-5.548512e-01
4.813403254496395e-03	-1.846412e+00
4.820093322295653e-03	-3.164700e+00
4.824031842792988e-03	-3.717502e+00
4.826139778808024e-03	-3.871325e+00
4.827775487461805e-03	-3.916424e+00
4.829484667037016e-03	-3.904096e+00
4.831813379332769e-03	-3.804079e+00
4.834498089269812e-03	-3.586361e+00
4.838970616835250e-03	-3.026879e+00
4.845023367988117e-03	-1.990011e+00
4.851676728253314e-03	-6.485821e-01
4.858418651398306e-03	7.866424e-01
4.864549806000728e-03	2.091294e+00
4.871054005648551e-03	3.317739e+00
4.875008023575801e-03	3.797806e+00
4.876513064936946e-03	3.884125e+00
4.878409781798224e-03	3.918294e+00
4.880246836643806e-03	3.882624e+00
4.882795852693114e-03	3.739195e+00
4.885854632403508e-03	3.444537e+00
4.890986336256960e-03	2.717024e+00
4.898149674573069e-03	1.388522e+00
4.905416400093674e-03	-1.315871e-01
4.912345319250219e-03	-1.618594e+00
4.918765193925003e-03	-2.929804e+00
4.922882551496175e-03	-3.592303e+00
4.925709062216219e-03	-3.851606e+00
4.927448328183473e-03	-3.913474e+00
4.929269992623746e-03	-3.909413e+00
4.931961280308465e-03	-3.795362e+00
4.934506605850699e-03	-3.585635e+00
4.939184394108037e-03	-2.995300e+00
4.945000781270349e-03	-1.993457e+00
4.951609111501416e-03	-6.621005e-01
4.958329486323091e-03	7.680997e-01
4.964464681176003e-03	2.074005e+00
4.971012642040157e-03	3.311268e+00
4.974991846451083e-03	3.796530e+00
4.976496969476735e-03	3.883472e+00
4.978325664262704e-03	3.918326e+00
4.980095986770692e-03	3.887770e+00
4.982523671107887e-03	3.759179e+00
4.985507322645738e-03	3.483946e+00
4.990464104405458e-03	2.801958e+00
4.997334463649329e-03	1.550754e+00
5.004325975983782e-03	9.970457e-02
5.011266302051990e-03	-1.389085e+00
5.017834923250545e-03	-2.754306e+00
5.022167519728516e-03	-3.499854e+00
5.025437839605669e-03	-3.836285e+00
5.027212907644386e-03	-3.909498e+00
5.029243317823828e-03	-3.910284e+00
5.031813894069980e-03	-3.804657e+00
5.034432583782488e-03	-3.593029e+00
5.038834693743769e-03	-3.046941e+00
5.044770908870178e-03	-2.037494e+00
5.051386042138029e-03	-7.091988e-01
5.058164594335856e-03	7.323623e-01
5.064260538663923e-03	2.031041e+00
5.070865417425112e-03	3.287780e+00
5.074934130503164e-03	3.791801e+00
5.076475517410483e-03	3.882496e+00
5.078386734268279e-03	3.918283e+00
5.080242164174766e-03	3.882779e+00
5.082791849613418e-03	3.739495e+00
5.085840771820014e-03	3.446131e+00
5.090954176087305e-03	2.722289e+00
5.098106031971961e-03	1.397275e+00
5.105364439534014e-03	-1.205281e-01
5.112319533495082e-03	-1.613105e+00
5.118730302331677e-03	-2.923404e+00
5.122864225345353e-03	-3.590031e+00
5.125702148086268e-03	-3.851232e+00
5.127444426444412e-03	-3.913420e+00
5.129266194961507e-03	-3.909492e+00
5.131969839136941e-03	-3.794827e+00
5.134520669499908e-03	-3.584242e+00
5.139204014173284e-03	-2.992349e+00
5.145025477423601e-03	-1.988771e+00
5.151637935116934e-03	-6.560690e-01
5.158353501699909e-03	7.732446e-01
5.164492549308819e-03	2.079816e+00
5.171021413943110e-03	3.312786e+00
5.174995278496960e-03	3.796859e+00
5.176498245104769e-03	3.883559e+00
5.178318858531560e-03	3.918339e+00
5.180049377658023e-03	3.889285e+00
5.182487348249722e-03	3.761786e+00
5.185436128188162e-03	3.491836e+00
5.190404288299044e-03	2.811639e+00
5.197167151200416e-03	1.583562e+00
5.204188596008024e-03	1.287235e-01
5.211166679973579e-03	-1.367893e+00
5.217731485811112e-03	-2.734379e+00
5.222092875927022e-03	-3.489566e+00
5.225409335466319e-03	-3.834510e+00
5.227166500171232e-03	-3.908492e+00
5.229238553146975e-03	-3.910412e+00
5.231663933863166e-03	-3.813661e+00
5.234291670022997e-03	-3.606779e+00
5.238519695515355e-03	-3.092673e+00
5.244490494377053e-03	-2.090533e+00
5.251111443871878e-03	-7.668467e-01
5.257961694075556e-03	6.885605e-01
5.264019261975713e-03	1.980250e+00
5.270640321572308e-03	3.251987e+00
5.274845459423764e-03	3.784590e+00
5.276442558605703e-03	3.881105e+00
5.278345551088815e-03	3.918296e+00
5.280196254921929e-03	3.884386e+00
5.282744344339499e-03	3.743073e+00
5.285764410944562e-03	3.454901e+00
5.290841020742696e-03	2.740844e+00
5.297911345560182e-03	1.436112e+00
5.305123349630644e-03	-6.935222e-02
5.312151131505929e-03	-1.577372e+00
5.318536104773230e-03	-2.887522e+00
5.322749461852659e-03	-3.575706e+00
5.325658808925896e-03	-3.848874e+00
5.327572632578948e-03	-3.915516e+00
5.329353130376384e-03	-3.907782e+00
5.332127852861065e-03	-3.784566e+00
5.334667025817520e-03	-3.569514e+00
5.339571239932808e-03	-2.936788e+00
5.345422909917552e-03	-1.912866e+00
5.352080630682885e-03	-5.631627e-01
5.358723903026433e-03	8.526887e-01
5.364831125822244e-03	2.150438e+00
5.371098262905338e-03	3.326988e+00
5.375025314042317e-03	3.800097e+00
5.376541219317485e-03	3.885778e+00
5.378424622793553e-03	3.918513e+00
5.380216607765081e-03	3.883794e+00
5.382696017830622e-03	3.746672e+00
5.385745366790837e-03	3.457109e+00
5.390869158520487e-03	2.736365e+00
5.397934876215565e-03	1.431377e+00
5.404797013227247e-03	-4.714962e-04
5.411571805490116e-03	-1.454481e+00
5.418136214645720e-03	-2.811812e+00
5.422387411356661e-03	-3.529250e+00
5.425521586867037e-03	-3.841224e+00
5.427349250900581e-03	-3.912112e+00
5.429277059361286e-03	-3.909508e+00
5.431918035295020e-03	-3.798149e+00
5.434548688598288e-03	-3.581495e+00
5.439113332442639e-03	-3.005756e+00
5.445044646813248e-03	-1.985485e+00
5.451685684356633e-03	-6.463665e-01
5.458404032554411e-03	7.838197e-01
5.464545191586349e-03	2.090579e+00
5.471045246781651e-03	3.316578e+00
5.475004599410705e-03	3.797619e+00
5.476507489305641e-03	3.883951e+00
5.478487888358401e-03	3.918174e+00
5.480411606004184e-03	3.876579e+00
5.483003961858802e-03	3.723165e+00
5.486143362721468e-03	3.410699e+00
5.491403501713853e-03	2.647671e+00
5.498859589751479e-03	1.245891e+00
5.506937670594358e-03	-4.547490e-01
5.513118918472267e-03	-1.781689e+00
5.519858703289515e-03	-3.121749e+00
5.523925555002347e-03	-3.705416e+00
5.526100136029830e-03	-3.868879e+00
5.527960928311012e-03	-3.917765e+00
5.529793453663278e-03	-3.896071e+00
5.532349722826560e-03	-3.768929e+00
5.535141181845564e-03	-3.519859e+00
5.539984366537960e-03	-2.872061e+00
5.546470025727657e-03	-1.711644e+00
5.553376555030568e-03	-2.914296e-01
5.559915492502939e-03	1.106487e+00
5.566162527266944e-03	2.422689e+00
5.571192720825560e-03	3.350661e+00
5.575062154442229e-03	3.806534e+00
5.576601207130780e-03	3.890117e+00
5.578846967665520e-03	3.916955e+00
5.581045392529274e-03	3.849433e+00
5.583725525839021e-03	3.662952e+00
5.587258790604120e-03	3.271244e+00
5.593100587972213e-03	2.353532e+00
5.600287625741372e-03	9.502164e-01
5.607456714231383e-03	-5.699823e-01
5.613513115761021e-03	-1.868764e+00
5.620214580770119e-03	-3.184283e+00
5.624149359814691e-03	-3.728250e+00
5.626183578378618e-03	-3.872896e+00
5.627860060631844e-03	-3.916975e+00
5.629551603209426e-03	-3.902384e+00
5.631949817065773e-03	-3.795514e+00
5.634638470814637e-03	-3.572265e+00
5.639254248329057e-03	-2.984557e+00
5.645331541658579e-03	-1.931179e+00
5.652022190625492e-03	-5.760762e-01
5.658703711380058e-03	8.477954e-01
5.664875900392166e-03	2.159159e+00
5.671165138458582e-03	3.336638e+00
5.675051405507922e-03	3.801835e+00
5.676583704484972e-03	3.887259e+00
5.678560881957125e-03	3.918027e+00
5.680475636993510e-03	3.874135e+00
5.683100136388568e-03	3.715569e+00
5.686286457600685e-03	3.393584e+00
5.691651590723484e-03	2.605932e+00
5.699229980181421e-03	1.170791e+00
5.707210343808274e-03	-5.132123e-01
5.713366888897169e-03	-1.834306e+00
5.720115589382744e-03	-3.165220e+00
5.724086901257495e-03	-3.721177e+00
5.726160303437081e-03	-3.871393e+00
5.728021784183064e-03	-3.917947e+00
5.729849824753341e-03	-3.894347e+00
5.732416220240961e-03	-3.764230e+00
5.735234384517202e-03	-3.509784e+00
5.740126971416275e-03	-2.849574e+00
5.746682605040750e-03	-1.670073e+00
5.753630297145187e-03	-2.378755e-01
5.760148723049736e-03	1.156219e+00
5.767098487649281e-03	2.607865e+00
5.771852009945453e-03	3.448385e+00
5.775317078644492e-03	3.824782e+00
5.777016291853575e-03	3.903372e+00
5.779315782221744e-03	3.909867e+00
5.781892164586995e-03	3.802326e+00
5.784655407109752e-03	3.574699e+00
5.788839488967090e-03	3.051473e+00
5.795131889056642e-03	1.978324e+00
5.801854755599294e-03	6.210550e-01
5.808577688613138e-03	-8.133146e-01
5.814726323089808e-03	-2.126356e+00
5.821327993952913e-03	-3.361939e+00
5.825114768718783e-03	-3.807927e+00
5.826686879406573e-03	-3.891421e+00
5.828665054186663e-03	-3.916538e+00
5.830572035821457e-03	-3.868258e+00
5.833116425130108e-03	-3.710969e+00
5.836340074590483e-03	-3.382478e+00
5.841753789837954e-03	-2.581773e+00
5.849421010531981e-03	-1.123094e+00
5.857374970413920e-03	5.558506e-01
5.863543548386162e-03	1.874053e+00
5.870285742693963e-03	3.189712e+00
5.874247539327868e-03	3.732561e+00
5.876220148198877e-03	3.872094e+00
5.878031630637655e-03	3.917778e+00
5.879805094681807e-03	3.896833e+00
5.882252399413099e-03	3.778214e+00
5.885058411994867e-03	3.532728e+00
5.889833093964143e-03	2.901771e+00
5.896236240627972e-03	1.765497e+00
5.903076896779780e-03	3.634787e-01
5.910409845787424e-03	-1.206135e+00
5.917023102256004e-03	-2.595234e+00
5.921663675861935e-03	-3.427188e+00
5.924876873780034e-03	-3.797178e+00
5.926454235493974e-03	-3.886940e+00
5.928866687703156e-03	-3.916634e+00
5.931163124237243e-03	-3.841653e+00
5.933904733917834e-03	-3.643412e+00
5.937491660334863e-03	-3.235317e+00
5.943481455909058e-03	-2.277634e+00
5.950488061433262e-03	-8.987871e-01
5.957585921426238e-03	6.059000e-01
5.963614822085855e-03	1.893405e+00
5.970300594013275e-03	3.195289e+00
5.974241257396774e-03	3.733450e+00
5.976217808874066e-03	3.872735e+00
5.977863858952650e-03	3.916829e+00
5.979564564508918e-03	3.903204e+00
5.982131912865540e-03	3.786450e+00
5.984841250335176e-03	3.555474e+00
5.989572613753115e-03	2.942094e+00
5.995699748446616e-03	1.868614e+00
6.002422422630781e-03	5.008897e-01
6.009033551888523e-03	-9.120360e-01
6.015292946155754e-03	-2.244864e+00
6.020766189599460e-03	-3.285391e+00
6.024895107040184e-03	-3.795324e+00
6.026461012753459e-03	-3.885370e+00
6.028340795993720e-03	-3.919003e+00
6.030165624233283e-03	-3.884343e+00
6.032723668449994e-03	-3.741822e+00
6.035748981247304e-03	-3.452379e+00
6.040970369536989e-03	-2.713410e+00
6.048001483481412e-03	-1.409023e+00
6.055221381337187e-03	9.886778e-02
6.061517950036887e-03	1.447340e+00
6.068272512717932e-03	2.834235e+00
6.072520188583533e-03	3.541674e+00
6.075572003289282e-03	3.841619e+00
6.077431326188548e-03	3.912910e+00
6.079336177295091e-03	3.909240e+00
6.082145789528783e-03	3.786132e+00
6.084840545903275e-03	3.555758e+00
6.089602180026279e-03	2.937655e+00
6.095599940968935e-03	1.887369e+00
6.102295250804433e-03	5.273291e-01
6.108897622966481e-03	-8.831321e-01
6.115143544678263e-03	-2.214119e+00
6.120737470514820e-03	-3.280059e+00
6.124883793681717e-03	-3.794124e+00
6.126456807616132e-03	-3.885030e+00
6.128321745030795e-03	-3.918938e+00
6.130131326728464e-03	-3.885489e+00
6.132712892806386e-03	-3.742636e+00
6.135733025650145e-03	-3.454210e+00
6.140897553842813e-03	-2.725293e+00
6.147955425573398e-03	-1.418445e+00
6.155176968250118e-03	8.927873e-02
6.161483996558972e-03	1.439995e+00
6.168252796090365e-03	2.830374e+00
6.172511906127024e-03	3.540473e+00
6.175568861601708e-03	3.841387e+00
6.177426211788207e-03	3.912799e+00
